Time,Method,Row,Identifier 1,Identifier 2,Comment,Preparation,Component,Peak Nr.,Rt,Width,Ampl. 2,Area 2,Ampl. 3,Area 3,BGD 2,BGD 3,Area All,Is Ref.?,d 2H/1H,rd 3H2/2H2,rR 3H2/2H2
07:08:17,H2 60m 6C_ramp Alkane_Samples,47,VA-23,sample,,20,C25 Alkane,6,1625.0,10.0,3094,9.501,863,0.003,139.2,85.4,9.504,0,-185.894,181.576,0.3112789
07:08:17,H2 60m 6C_ramp Alkane_Samples,47,VA-23,sample,,20,C27 Alkane,7,1774.4,8.6,1940,5.441,571,0.002,148.5,87.5,5.443,0,-171.344,202.694,0.3168423
07:08:17,H2 60m 6C_ramp Alkane_Samples,47,VA-23,sample,,20,C29 Alkane,8,1913.6,7.3,788,2.163,256,0.001,167.5,92.7,2.163,0,-125.010,269.942,0.3345583
07:08:17,H2 60m 6C_ramp Alkane_Samples,47,VA-23,sample,,20,C31 Alkane,9,2048.0,12.3,5493,21.704,1632,0.007,194.1,101.0,21.711,0,-157.976,222.095,0.3219534
07:08:17,H2 60m 6C_ramp Alkane_Samples,47,VA-23,sample,,20,C33 Alkane,10,2186.1,14.0,5058,24.207,1398,0.008,212.7,106.5,24.214,0,-176.174,195.683,0.3149953
07:08:17,H2 60m 6C_ramp Alkane_Samples,47,VA-23,sample,,20,,11,2347.7,9.4,670,2.617,213,0.001,220.5,109.4,2.617,0,-153.255,228.948,0.3237587
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,Ref 1,1,30.1,14.0,5390,57.544,1516,0.015,119.2,82.2,57.559,0,-311.133,-0.193,0.2634125
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,Ref 2,2,71.9,14.0,5389,57.548,1517,0.015,119.5,82.2,57.563,0,-310.926,0.107,0.2634917
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,Ref 3,3,113.7,14.0,5392,57.481,1518,0.015,119.7,82.1,57.497,1,-311.000,0.000,0.2634635
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,Ref 4,4,155.5,14.0,5396,57.794,1518,0.015,119.9,82.3,57.809,0,-311.238,-0.345,0.2633725
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,Ref 5,5,197.3,14.0,5396,57.609,1519,0.015,119.9,82.4,57.624,0,-310.847,0.223,0.2635221
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,C25 Alkane,6,1624.3,10.0,3117,9.470,872,0.003,139.6,85.0,9.473,0,-185.158,182.645,0.3115837
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,C27 Alkane,7,1773.8,8.6,1959,5.411,575,0.002,149.0,87.7,5.413,0,-173.707,199.264,0.3159622
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,C29 Alkane,8,1913.0,7.1,785,2.147,254,0.001,165.0,91.7,2.147,0,-126.981,267.081,0.3338297
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,C31 Alkane,9,2047.4,12.1,5475,21.515,1617,0.007,194.8,101.0,21.522,0,-157.349,223.007,0.3222175
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,C33 Alkane,10,2185.5,14.0,5056,24.042,1414,0.008,214.2,106.6,24.050,0,-176.080,195.820,0.3150550
08:09:10,H2 60m 6C_ramp Alkane_Samples,48,VA-23,sample,,20,,11,2347.3,9.2,671,2.552,210,0.001,221.7,109.1,2.552,0,-152.688,229.771,0.3239996
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,Ref 1,1,30.1,14.0,5398,57.495,1519,0.015,119.7,82.4,57.510,0,-310.653,0.504,0.2635016
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,Ref 2,2,71.9,14.0,5397,57.754,1519,0.015,120.0,82.1,57.769,0,-310.354,0.938,0.2636159
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,Ref 3,3,113.7,14.0,5400,57.561,1519,0.015,120.2,82.5,57.576,1,-311.000,0.000,0.2633688
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,Ref 4,4,155.5,14.0,5404,57.839,1521,0.015,120.4,82.4,57.854,0,-310.598,0.583,0.2635224
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,Ref 5,5,197.3,14.0,5405,57.867,1521,0.015,120.4,82.6,57.883,0,-310.733,0.388,0.2634710
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,C25 Alkane,6,1623.9,8.4,1774,4.859,536,0.002,169.1,95.3,4.860,0,-142.342,244.787,0.3278382
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,C27 Alkane,7,1773.6,7.5,1111,3.021,352,0.001,191.6,101.5,3.022,0,-144.911,241.057,0.3268559
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,,8,1858.0,6.9,773,2.080,236,0.001,210.6,106.7,2.080,0,-189.136,176.871,0.3099510
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,C29 Alkane,9,1913.4,6.7,717,1.967,233,0.001,212.3,106.8,1.967,0,-132.041,259.737,0.3317754
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,C31 Alkane,10,2048.0,12.5,5635,22.738,1652,0.007,240.9,115.6,22.745,0,-158.278,221.657,0.3217465
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,C33 Alkane,11,2186.1,14.0,5296,25.515,1510,0.008,241.9,115.2,25.524,0,-159.017,220.584,0.3214639
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,,12,2347.5,9.2,689,2.622,222,0.001,236.2,114.1,2.623,0,-132.786,258.657,0.3314909
09:10:02,H2 60m 6C_ramp Alkane_Samples,49,VA-28,sample,,20,,13,2476.4,11.9,1049,5.028,290,0.002,229.4,112.0,5.029,0,-211.772,144.018,0.3012986
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,Ref 1,1,30.1,14.0,5403,57.692,1520,0.015,120.0,82.5,57.707,0,-310.873,0.184,0.2635033
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,Ref 2,2,71.9,14.0,5404,57.730,1522,0.015,120.3,82.3,57.746,0,-310.761,0.347,0.2635463
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,Ref 3,3,113.7,14.0,5404,57.768,1521,0.015,120.5,82.4,57.783,1,-311.000,0.000,0.2634548
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,Ref 4,4,155.5,14.0,5408,57.922,1522,0.015,120.6,82.5,57.937,0,-311.031,-0.045,0.2634431
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,Ref 5,5,197.3,14.0,5410,57.772,1523,0.015,120.7,82.5,57.788,0,-310.754,0.357,0.2635488
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,C25 Alkane,6,1625.2,8.8,1750,4.864,531,0.002,169.5,95.0,4.866,0,-141.652,245.789,0.3282090
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,C27 Alkane,7,1774.8,7.5,1119,3.021,352,0.001,192.8,101.4,3.022,0,-141.481,246.036,0.3282743
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,,8,1859.3,6.9,775,2.106,237,0.001,211.7,107.0,2.107,0,-190.685,174.622,0.3094599
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,C29 Alkane,9,1914.4,6.9,701,1.978,228,0.001,213.5,107.4,1.979,0,-135.208,255.141,0.3306731
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,C31 Alkane,10,2049.0,12.7,5620,22.826,1674,0.007,242.4,116.2,22.833,0,-159.104,220.458,0.3215356
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,C33 Alkane,11,2187.2,14.2,5229,25.637,1513,0.008,243.2,116.4,25.645,0,-160.444,218.514,0.3210235
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,,12,2348.5,9.2,685,2.637,222,0.001,236.6,114.3,2.637,0,-133.164,258.107,0.3314544
10:10:54,H2 60m 6C_ramp Alkane_Samples,50,VA-28,sample,,20,,13,2477.7,11.7,1089,5.102,295,0.002,229.6,111.9,5.103,0,-210.861,145.339,0.3017452
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,Ref 1,1,30.1,14.0,5413,57.747,1524,0.015,120.4,82.4,57.762,0,-310.945,0.080,0.2635714
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,Ref 2,2,71.9,14.0,5411,57.862,1523,0.015,120.8,82.3,57.877,0,-310.717,0.411,0.2636586
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,Ref 3,3,113.7,14.0,5415,57.842,1525,0.015,120.9,82.7,57.857,1,-311.000,0.000,0.2635504
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,Ref 4,4,155.5,14.0,5417,58.024,1525,0.015,121.0,82.8,58.040,0,-311.171,-0.248,0.2634850
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,Ref 5,5,197.3,14.0,5417,57.933,1525,0.015,121.2,82.9,57.948,0,-311.103,-0.149,0.2635112
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,C25 Alkane,6,1624.1,10.2,2018,6.082,599,0.002,163.3,93.0,6.084,0,-163.215,214.491,0.3200797
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,-,7,1774.2,7.7,1739,5.261,524,0.002,180.3,97.8,5.263,0,-168.019,207.519,0.3182421
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,C27 Alkane,8,1777.1,4.8,547,1.243,169,0.000,180.3,97.8,1.244,0,-215.056,139.250,0.3002499
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,C29 Alkane,9,1913.6,7.5,925,2.551,295,0.001,200.0,103.4,2.552,0,-137.337,252.050,0.3299784
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,C31 Alkane,10,2048.4,13.6,6160,25.594,1802,0.008,232.7,113.0,25.602,0,-159.488,219.902,0.3215056
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,C33 Alkane,11,2186.1,14.2,5279,26.119,1537,0.008,234.4,113.3,26.127,0,-163.060,214.718,0.3201393
11:11:49,H2 60m 6C_ramp Alkane_Samples,51,VA-29,sample,,20,,12,2347.5,9.0,649,2.422,210,0.001,231.6,112.2,2.423,0,-131.234,260.909,0.3323131
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,Ref 1,1,30.1,13.8,5412,57.735,1523,0.015,120.5,82.8,57.750,0,-311.303,-0.440,0.2633816
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,Ref 2,2,71.9,13.8,5411,57.812,1524,0.015,120.8,82.9,57.827,0,-311.364,-0.528,0.2633586
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,Ref 3,3,113.7,14.0,5414,57.862,1525,0.015,120.9,82.8,57.877,1,-311.000,0.000,0.2634976
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,Ref 4,4,155.5,14.0,5419,57.987,1526,0.015,121.1,82.6,58.003,0,-310.912,0.128,0.2635315
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,Ref 5,5,197.3,14.0,5418,57.889,1526,0.015,121.2,82.8,57.905,0,-311.018,-0.026,0.2634908
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,C25 Alkane,6,1624.8,9.2,2123,6.025,626,0.002,163.4,92.6,6.027,0,-160.635,218.236,0.3210024
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,-,7,1774.6,6.7,1753,5.180,528,0.002,179.1,97.5,5.181,0,-170.126,204.461,0.3173727
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,C27 Alkane,8,1777.5,4.8,571,1.285,174,0.000,179.1,97.5,1.286,0,-161.992,216.267,0.3204836
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,C29 Alkane,9,1914.0,7.3,925,2.519,297,0.001,203.8,104.7,2.520,0,-137.028,252.499,0.3300306
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,C31 Alkane,10,2048.8,13.0,6159,25.368,1818,0.008,231.1,112.6,25.377,0,-158.979,220.640,0.3216357
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,C33 Alkane,11,2186.6,14.0,5335,25.891,1544,0.008,234.0,112.8,25.899,0,-161.843,216.483,0.3205403
12:12:44,H2 60m 6C_ramp Alkane_Samples,52,VA-29,sample,,20,,12,2347.9,9.2,654,2.535,212,0.001,235.2,114.4,2.536,0,-135.057,255.360,0.3307843
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,14.0,5408,57.678,1522,0.015,120.3,82.7,57.693,0,-311.208,-0.302,0.2634908
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,14.0,5406,57.834,1521,0.015,120.5,82.7,57.849,0,-311.215,-0.311,0.2634884
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,14.0,5408,57.864,1523,0.015,120.8,82.7,57.880,1,-311.000,0.000,0.2635705
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,14.0,5413,57.960,1523,0.015,121.0,82.7,57.976,0,-311.331,-0.481,0.2634438
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5413,58.052,1525,0.015,121.0,82.5,58.067,0,-310.986,0.021,0.2635760
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C23 Alkane,6,1466.8,11.7,4717,16.333,1452,0.006,132.7,83.6,16.338,0,-85.675,327.032,0.3497665
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C20 FAME,7,1490.4,11.5,4511,15.082,1485,0.006,148.6,87.3,15.087,0,-29.007,409.279,0.3714443
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C25 Alkane,8,1627.3,11.5,4853,16.964,1210,0.005,139.5,85.1,16.968,0,-266.106,65.158,0.2807441
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C27 Alkane,9,1776.7,11.3,5005,17.457,1372,0.005,148.4,87.3,17.462,0,-187.675,178.991,0.3107473
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C29 Alkane,10,1916.3,11.3,5138,18.711,1607,0.006,169.6,93.3,18.717,0,-103.351,301.377,0.3430045
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C31 Alkane,11,2047.6,11.7,5082,19.397,1307,0.005,192.1,100.3,19.402,0,-277.150,49.129,0.2765194
13:03:10,H2 60m 6C_ramp 1.4 mL Flow Standards,53,ACAL2,standard_control_drift,,20,C30 FAME,12,2212.5,12.7,3977,17.840,1103,0.005,201.4,103.0,17.845,0,-197.600,164.587,0.3069507
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,14.0,5404,57.633,1521,0.015,119.4,82.2,57.648,0,-311.060,-0.087,0.2635492
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,14.0,5402,57.711,1521,0.015,119.6,82.4,57.726,0,-311.260,-0.378,0.2634725
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,14.0,5405,57.643,1522,0.015,119.9,82.5,57.659,1,-311.000,0.000,0.2635720
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,14.0,5409,57.917,1522,0.015,120.1,82.4,57.933,0,-311.215,-0.313,0.2634896
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5409,57.862,1523,0.015,120.3,82.6,57.877,0,-311.232,-0.337,0.2634833
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C23 Alkane,6,1467.6,11.1,4788,16.384,1485,0.006,132.7,83.6,16.390,0,-85.136,327.815,0.3499748
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C20 FAME,7,1491.2,11.1,4633,15.133,1516,0.006,147.8,86.8,15.139,0,-28.768,409.625,0.3715377
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C25 Alkane,8,1628.1,10.9,4974,17.007,1216,0.005,140.1,85.6,17.011,0,-267.083,63.740,0.2803721
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C27 Alkane,9,1777.5,11.1,4946,17.464,1366,0.005,147.6,87.0,17.470,0,-187.456,179.309,0.3108328
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C29 Alkane,10,1917.2,11.3,5176,18.741,1593,0.006,162.9,91.2,18.747,0,-104.511,299.693,0.3425628
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C31 Alkane,11,2048.2,11.5,5153,19.455,1311,0.005,191.0,99.9,19.461,0,-275.810,51.074,0.2770336
13:48:59,H2 60m 6C_ramp 1.4 mL Flow Standards,54,ACAL2,standard_control_drift,,20,C30 FAME,12,2213.5,12.7,4024,17.926,1109,0.006,199.8,102.2,17.931,0,-197.149,165.242,0.3071251
